USAGE_ID,ACCOUNT,DEPARTMENT,TS_SYNCHRONIZED,SERVICE,SKU,USAGE_SECONDS,COST_USD,REGION_CLEAN,SLA_STATUS,TICKET_ID,DATE,RI_UTILIZATION,RIGHTSIZE_FLAG,MTTR,ANOMALY_SCORE,UNIT_COST,CARBON_EMISSION,FORECAST_COST,TAG_SCORE,BLENDED_RATE,OPTIMIZATION_FLAG,BENCHMARK,TICKET_GROUP,CHURN_RISK,GROSS_MARGIN_PROXY,SECURITY_EVENTS
U7457,ACCT-011,Marketing,2026-03-30 16:00:00+00:00,Database,RDS-MULTIAZ,277200.0,462.0,eu-west-1,NORMAL_OPERATIONS,T-XXX,2026-03-30,0.003860423142484709,True,53,-0.34611197933990245,0.0016666666666666668,55.440000000000005,,1,0.0016666666666666668,False,0.4504536465295196,T-X,False,138.6,True
U7458,ACCT-009,Data Science,2026-03-30 15:55:00+00:00,Database,AURORA-DB,1178100.0,1963.5,ap-south-1,NORMAL_OPERATIONS,T-XXX,2026-03-30,0.016406798355560012,True,10,-0.2847129176750252,0.0016666666666666668,235.62,1222.9333333333336,1,0.0016666666666666668,False,1.9144279977504581,T-X,False,589.05,True
U7459,ACCT-013,UNASSIGNED,2026-03-30 04:00:00+00:00,Saas,MONITORING-APP,11437200.0,317.7,ap-south-1,NORMAL_OPERATIONS,INTERNAL,2026-03-30,0.15928005615160934,False,48,0.41447579752770736,2.7777777777777776e-05,2287.44,914.4000000000004,1,2.7777777777777776e-05,False,0.3097600075810138,INT,False,95.30999999999999,True
U7460,ACCT-012,Product,2026-03-30 04:00:00+00:00,Storage,COLD-ARCHIVE,19874.0,1987.4,us-east-1,NORMAL_OPERATIONS,T-XXX,2026-03-30,0.0002767750704680415,True,53,-0.36364952506304177,0.1,3.9748,1422.8666666666675,1,0.1,False,1.937730686391271,T-X,True,596.22,True
U7461,ACCT-009,Data Science,2026-03-10 23:00:00+00:00,Storage,COLD-ARCHIVE,14597.0,1459.7,global,NORMAL_OPERATIONS,T-XXX,2026-03-10,0.00020328498055861938,True,42,-0.36400916858441545,0.1,2.9194,1254.933333333334,1,0.1,False,1.4232190212968392,T-X,True,437.91,True
U7462,ACCT-009,Data Science,2026-03-10 23:00:00+00:00,Database,AURORA-DB,75120.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL,2026-03-10,0.0010461579598248605,True,12,-0.3598843429554407,,15.024000000000001,,1,,False,,INT,False,,True
U7463,ACCT-013,UNASSIGNED,2026-03-10 22:55:00+00:00,Storage,EBS-VOL,671760.0,1119.6,ap-south-1,NORMAL_OPERATIONS,INTERNAL,2026-03-10,0.009355259199839566,True,13,-0.319221521164196,0.0016666666666666666,134.352,,1,0.0016666666666666666,False,1.0916188369143942,INT,False,335.87999999999994,True
U7464,ACCT-013,UNASSIGNED,2026-03-21 10:00:00+00:00,Compute,VM-STD-4,7137.0,713.7,us-east-1,NORMAL_OPERATIONS,T-XXX,2026-03-21,9.939336207760954e-05,True,34,-0.3645175901628592,0.1,1.4274,,1,0.1,False,0.6958631331777448,T-X,True,214.11,True
U7465,ACCT-009,Data Science,2026-03-17 07:00:00+00:00,Networking,LOADBALANCER,6998.0,699.8,ap-south-1,NORMAL_OPERATIONS,T-XXX,2026-03-17,9.745757991020198e-05,True,38,-0.36452706343355673,0.09999999999999999,1.3996000000000002,844.3666666666671,1,0.09999999999999999,False,0.6823105234661424,T-X,True,209.93999999999997,True
U7466,ACCT-011,Marketing,2026-03-15 07:00:00+00:00,Networking,VPN-GATEWAY,28519200.0,,us-east-1,NORMAL_OPERATIONS,T-XXX,2026-03-15,0.39717236538654366,False,32,1.5786657979266778,,5703.84,,1,,False,,T-X,False,,True
U7468,ACCT-013,UNASSIGNED,2026-03-26 06:00:00+00:00,Saas,MONITORING-APP,3617.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL,2026-03-26,5.0372115823835465e-05,True,54,-0.36475748881649483,,0.7234,,1,,False,,INT,True,,True
U7469,ACCT-009,Data Science,2026-03-26 06:00:00+00:00,Database,AURORA-DB,3897.0,389.7,us-east-1,NORMAL_OPERATIONS,INTERNAL,2026-03-26,5.4271533139476586e-05,True,34,-0.36473840596904655,0.09999999999999999,0.7794000000000001,,1,0.09999999999999999,False,0.37996057587132853,INT,False,116.91,True
U7470,ACCT-011,Marketing,2026-03-17 17:00:00+00:00,Saas,MONITORING-APP,4788000.0,133.0,us-east-1,NORMAL_OPERATIONS,INTERNAL,2026-03-17,0.06668003609746315,True,14,-0.03868730694792984,2.777777777777778e-05,957.6,,1,2.777777777777778e-05,False,0.12967604975849806,INT,False,39.9,True
U7471,ACCT-010,Engineering,2026-03-25 09:00:00+00:00,Database,AURORA-DB,1018200.0,1697.0,global,NORMAL_OPERATIONS,INTERNAL,2026-03-25,0.014179952538520672,True,42,-0.29561058662853157,0.0016666666666666668,203.64000000000001,739.9000000000005,1,0.0016666666666666668,False,1.6545883942870017,INT,True,509.09999999999997,True
U7472,ACCT-011,Marketing,2026-03-25 03:00:00+00:00,Compute,VM-STD-4,12447.0,1244.7,eu-west-1,NORMAL_OPERATIONS,T-XXX,2026-03-25,0.00017334302617066078,True,34,-0.36415569759160765,0.1,2.4894000000000003,1024.9000000000005,1,0.1,False,1.213592324318816,T-X,True,373.41,True
U7473,ACCT-010,Engineering,2026-03-25 03:00:00+00:00,Storage,S3-STANDARD,657.0,65.7,us-east-1,NORMAL_OPERATIONS,T-XXX,2026-03-25,9.149704201343627e-06,True,36,-0.36495922177523393,0.1,0.13140000000000002,1002.4666666666672,1,0.1,False,0.06405801856491221,T-X,True,19.71,True
U7474,ACCT-010,Engineering,2026-03-21 12:00:00+00:00,Networking,LOADBALANCER,4136400.0,,global,NORMAL_OPERATIONS,T-XXX,2026-03-21,0.057605534944349744,True,43,-0.08309581908116771,,827.2800000000001,,1,,False,,T-X,False,,True
U7475,ACCT-009,Data Science,2026-03-26 15:00:00+00:00,Networking,DATATRANSFER,3218.0,321.8,us-east-1,NORMAL_OPERATIONS,T-XXX,2026-03-26,4.481544614904687e-05,True,17,-0.3647846818741087,0.1,0.6436000000000001,,1,0.1,False,0.31375753994199007,T-X,True,96.54,True
U7476,ACCT-009,Data Science,2026-03-26 14:55:00+00:00,Saas,AUTH-SERVICE,11133.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX,2026-03-26,0.00015504361776797352,True,38,-0.36424525066856145,,2.2266,,1,,False,,T-X,False,,True
U7477,ACCT-009,Data Science,2026-03-28 18:00:00+00:00,Saas,AUTH-SERVICE,9840.0,16.4,us-east-1,NORMAL_OPERATIONS,INTERNAL,2026-03-28,0.00013703666566395936,True,45,-0.3643333725319566,0.0016666666666666666,1.9680000000000002,,1,0.0016666666666666666,False,0.015990129443905023,INT,True,4.919999999999999,True
U7478,ACCT-011,Marketing,2026-03-29 07:00:00+00:00,Networking,VPN-GATEWAY,18147.0,1814.7,eu-west-1,NORMAL_OPERATIONS,INTERNAL,2026-03-29,0.0002527240215247836,True,55,-0.36376722533998174,0.1,3.6294,,1,0.1,False,1.7693468232838079,INT,False,544.41,True
U7479,ACCT-011,Marketing,2026-03-29 07:00:00+00:00,Storage,COLD-ARCHIVE,16061.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX,2026-03-29,0.00022367336252325723,True,34,-0.3639093925534715,,3.2122,,1,,False,,T-X,True,,True
U7480,ACCT-013,UNASSIGNED,2026-03-29 07:00:00+00:00,Saas,MONITORING-APP,15728.0,1572.8,ap-south-1,NORMAL_OPERATIONS,INTERNAL,2026-03-29,0.0002190358412157269,True,27,-0.36393208751132966,0.09999999999999999,3.1456,,1,0.09999999999999999,False,1.5334924139862085,INT,True,471.84,True
U7481,ACCT-009,Data Science,2026-03-30 14:00:00+00:00,Database,AURORA-DB,6793200.0,,global,NORMAL_OPERATIONS,INTERNAL,2026-03-30,0.09460543467361877,False,12,0.09797314199247617,,1358.64,,1,,False,,INT,False,,True
U7482,ACCT-012,Product,2026-03-30 14:00:00+00:00,Storage,S3-STANDARD,6106.0,610.6,us-east-1,NORMAL_OPERATIONS,T-XXX,2026-03-30,8.503515046180242e-05,True,51,-0.36458785593328485,0.1,1.2212,,1,0.1,False,0.5953398194175858,T-X,True,183.18,True
U7483,ACCT-010,Engineering,2026-03-30 14:00:00+00:00,Networking,VPN-GATEWAY,6131.0,613.1,us-east-1,NORMAL_OPERATIONS,T-XXX,2026-03-30,8.538331272212752e-05,True,31,-0.36458615210761985,0.1,1.2262,,1,0.1,False,0.5977773391498884,T-X,False,183.93,True
U7485,ACCT-009,Data Science,2026-03-30 14:00:00+00:00,Compute,VM-STD-4,13017.0,,global,NORMAL_OPERATIONS,INTERNAL,2026-03-30,0.00018128112570607306,True,52,-0.3641168503664451,,2.6034,,1,,False,,INT,False,,True
U7486,ACCT-012,Product,2026-03-30 14:00:00+00:00,Networking,DATATRANSFER,205740.0,342.9,ap-south-1,NORMAL_OPERATIONS,INTERNAL,2026-03-30,0.0028652361375714427,True,23,-0.3509821946208128,0.0016666666666666666,41.148,,1,0.0016666666666666666,False,0.3343302064826239,INT,False,102.86999999999999,True
U7487,ACCT-009,Data Science,2026-03-28 18:55:00+00:00,Saas,EMAIL-API,16179.0,1617.9,ap-south-1,NORMAL_OPERATIONS,INTERNAL,2026-03-28,0.00022531668839199172,True,27,-0.3639013504963326,0.1,3.2358000000000002,,1,0.1,False,1.5774652699569476,INT,True,485.37,True
U7488,ACCT-011,Marketing,2026-03-28 19:00:00+00:00,Compute,COMPUTE-V2,5256.0,525.6,global,NORMAL_OPERATIONS,INTERNAL,2026-03-28,7.319763361074902e-05,True,35,-0.36464578600589576,0.1,1.0512000000000001,828.8000000000005,1,0.1,False,0.5124641485192977,INT,True,157.68,True
U7489,ACCT-010,Engineering,2026-03-29 08:00:00+00:00,Compute,COMPUTE-V2,19693.0,1969.3,us-east-1,NORMAL_OPERATIONS,INTERNAL,2026-03-29,0.00027425437570328774,True,56,-0.36366186076085655,0.09999999999999999,3.9386,1370.9333333333336,1,0.09999999999999999,False,1.9200830435294,INT,False,590.79,True
U7490,ACCT-012,Product,2026-03-29 08:00:00+00:00,Compute,GPU-INST,9072.0,907.2,us-east-1,NORMAL_OPERATIONS,T-XXX,2026-03-29,0.0001263411210267723,True,10,-0.3643857140563862,0.1,1.8144,1134.0333333333338,1,0.1,False,0.8845271604579658,T-X,True,272.16,True
U7491,ACCT-013,UNASSIGNED,2026-03-29 08:00:00+00:00,Storage,EBS-VOL,5078.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX,2026-03-29,7.071871831723432e-05,True,20,-0.36465791724463076,,1.0156,,1,,False,,T-X,True,,True
U7492,ACCT-013,UNASSIGNED,2026-03-13 13:00:00+00:00,Compute,VM-STD-4,8418.0,841.8,us-east-1,NORMAL_OPERATIONS,T-XXX,2026-03-13,0.00011723319629666768,True,48,-0.36443028613578327,0.09999999999999999,1.6836,,1,0.09999999999999999,False,0.8207616442609298,T-X,False,252.53999999999996,True
U7493,ACCT-011,Marketing,2026-03-13 12:55:00+00:00,Compute,VM-STD-4,7825.0,782.5,ap-south-1,NORMAL_OPERATIONS,INTERNAL,2026-03-13,0.0001089747874817563,True,35,-0.36447070088055766,0.1,1.5650000000000002,,1,0.1,False,0.7629436762107122,INT,True,234.75,True
U7494,ACCT-009,Data Science,2026-03-17 17:00:00+00:00,Database,RDS-MULTIAZ,16153.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX,2026-03-17,0.00022495459964125362,True,49,-0.3639031224750242,,3.2306000000000004,,1,,False,,T-X,False,,True
U7495,ACCT-009,Data Science,2026-03-17 08:00:00+00:00,Compute,COMPUTE-V2,17806.0,1780.6,us-east-1,NORMAL_OPERATIONS,INTERNAL,2026-03-17,0.00024797508829394924,True,54,-0.3637904655220527,0.09999999999999999,3.5612000000000004,,1,0.09999999999999999,False,1.7360990541352002,INT,False,534.18,True
U7496,ACCT-011,Marketing,2026-03-14 14:00:00+00:00,Networking,LOADBALANCER,16370.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL,2026-03-14,0.00022797664806087549,True,31,-0.3638883332682518,,3.274,,1,,False,,INT,True,,True
U7497,ACCT-009,Data Science,2026-03-11 13:00:00+00:00,Networking,DATATRANSFER,18147.0,1814.7,us-east-1,NORMAL_OPERATIONS,INTERNAL,2026-03-11,0.0002527240215247836,True,38,-0.36376722533998174,0.1,3.6294,,1,0.1,False,1.7693468232838079,INT,False,544.41,True
U7498,ACCT-011,Marketing,2026-03-23 17:00:00+00:00,Networking,LOADBALANCER,18417.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL,2026-03-23,0.00025648417393629464,True,12,-0.36374882402279946,,3.6834000000000002,,1,,False,,INT,False,,True
U7499,ACCT-009,Data Science,2026-03-20 08:00:00+00:00,Storage,COLD-ARCHIVE,731400.0,1219.0,eu-west-1,NORMAL_OPERATIONS,INTERNAL,2026-03-20,0.010185835088071126,True,21,-0.3151568746577099,0.0016666666666666668,146.28,,1,0.0016666666666666668,False,1.1885346214707453,INT,False,365.7,True
U7500,ACCT-013,UNASSIGNED,2026-03-24 00:00:00+00:00,Networking,LOADBALANCER,9283.0,928.3,global,NORMAL_OPERATIONS,INTERNAL,2026-03-24,0.00012927961050391613,True,25,-0.36437133376777336,0.09999999999999999,1.8566,,1,0.09999999999999999,False,0.9050998269985996,INT,True,278.48999999999995,True
U7501,ACCT-013,UNASSIGNED,2026-03-17 16:00:00+00:00,Compute,GPU-INST,4927.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX,2026-03-17,6.86158182648707e-05,True,16,-0.3646682083516475,,0.9854,,1,,False,,T-X,True,,True
U7502,ACCT-012,Product,2026-03-16 03:00:00+00:00,Compute,GPU-INST,15878.0,1587.8,global,NORMAL_OPERATIONS,INTERNAL,2026-03-16,0.00022112481477767752,True,44,-0.3639218645573395,0.09999999999999999,3.1756,,1,0.09999999999999999,False,1.5481175323800243,INT,False,476.34,True
U7503,ACCT-010,Engineering,2026-03-16 03:00:00+00:00,Database,AURORA-DB,71805600.0,1994.6,global,NORMAL_OPERATIONS,T-XXX,2026-03-16,1.0,False,48,4.5287649685899485,2.7777777777777776e-05,14361.12,,1,2.7777777777777776e-05,False,1.9447507432203024,T-X,False,598.38,True
U7504,ACCT-011,Marketing,2026-03-16 02:55:00+00:00,Networking,LOADBALANCER,119040.0,198.4,ap-south-1,NORMAL_OPERATIONS,INTERNAL,2026-03-16,0.001657809418763996,True,58,-0.356891062027123,0.0016666666666666668,23.808,1260.266666666667,1,0.0016666666666666668,False,0.19344156595553394,INT,True,59.519999999999996,True
U7505,ACCT-013,UNASSIGNED,2026-03-10 02:00:00+00:00,Networking,DATATRANSFER,9611.0,961.1,global,NORMAL_OPERATIONS,T-XXX,2026-03-10,0.00013384749935938144,True,27,-0.36434897957504825,0.1,1.9222000000000001,1051.366666666667,1,0.1,False,0.9370800858864097,T-X,True,288.33,True
U7506,ACCT-013,UNASSIGNED,2026-03-10 02:00:00+00:00,Compute,VM-STD-4,967200.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL,2026-03-10,0.013469701527457469,True,35,-0.29908639098518464,,193.44,,1,,False,,INT,False,,True
U7507,ACCT-012,Product,2026-03-26 11:00:00+00:00,Database,AURORA-DB,13260.0,1326.0,us-east-1,NORMAL_OPERATIONS,INTERNAL,2026-03-26,0.00018466526287643303,True,54,-0.36410028918098103,0.1,2.652,,1,0.1,False,1.2928604660132965,INT,True,397.8,True
U7508,ACCT-012,Product,2026-03-26 11:00:00+00:00,Networking,LOADBALANCER,59166000.0,1643.5,eu-west-1,NORMAL_OPERATIONS,INTERNAL,2026-03-26,0.8239747317757946,False,16,3.66733797356344,2.777777777777778e-05,11833.2,,1,2.777777777777778e-05,False,1.602425472015726,INT,False,493.04999999999995,True
U7509,ACCT-011,Marketing,2026-03-26 11:00:00+00:00,Saas,MONITORING-APP,17006.0,1700.6,us-east-1,NORMAL_OPERATIONS,T-XXX,2026-03-26,0.00023683389596354602,True,37,-0.36384498794333353,0.09999999999999999,3.4012000000000002,1556.7000000000005,1,0.09999999999999999,False,1.6580984227015172,T-X,True,510.17999999999995,True
U7510,ACCT-011,Marketing,2026-03-26 10:55:00+00:00,Saas,EMAIL-API,145860.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL,2026-03-26,0.0020313178916407633,True,11,-0.35506319785368307,,29.172,,1,,False,,INT,False,,True
U7511,ACCT-013,UNASSIGNED,2026-03-14 03:00:00+00:00,Storage,COLD-ARCHIVE,1151520.0,1919.2,eu-west-1,NORMAL_OPERATIONS,T-XXX,2026-03-14,0.016036632240382365,True,10,-0.2865244251220809,0.0016666666666666668,230.304,,1,0.0016666666666666668,False,1.8712351480940563,T-X,False,575.76,True
U7512,ACCT-011,Marketing,2026-03-14 03:00:00+00:00,Compute,VM-STD-4,4088.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL,2026-03-14,5.693149280836035e-05,True,46,-0.3647253887409658,,0.8176,,1,,False,,INT,True,,True
U7513,ACCT-010,Engineering,2026-03-25 00:00:00+00:00,Saas,AUTH-SERVICE,38340.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL,2026-03-25,0.0005339416424345733,True,34,-0.36239101127382695,,7.668,,1,,False,,INT,False,,True
U7514,ACCT-012,Product,2026-03-25 04:00:00+00:00,Database,AURORA-DB,7918.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL,2026-03-25,0.00011026995109016567,True,51,-0.3644643626490838,,1.5836000000000001,,1,,False,,INT,True,,True
U7515,ACCT-012,Product,2026-03-13 01:00:00+00:00,Networking,VPN-GATEWAY,5690.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL,2026-03-13,7.924173044999276e-05,True,20,-0.3646162075923509,,1.1380000000000001,,1,,False,,INT,True,,True
U7516,ACCT-009,Data Science,2026-03-13 01:00:00+00:00,Storage,S3-STANDARD,13147200.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL,2026-03-13,0.1830943547578462,False,29,0.5310174730154863,,2629.44,,1,,False,,INT,False,,True
U7517,ACCT-009,Data Science,2026-03-15 12:55:00+00:00,Networking,DATATRANSFER,3022.0,302.2,ap-south-1,SLA_BREACH_ZONE,T-XXX,2026-03-15,4.2085854028098086e-05,True,14,-0.36479803986732245,0.09999999999999999,0.6044,,1,0.09999999999999999,False,0.2946473852407377,T-X,True,90.66,True
U7518,ACCT-009,Data Science,2026-03-24 05:00:00+00:00,Storage,EBS-VOL,2765.0,276.5,us-east-1,NORMAL_OPERATIONS,INTERNAL,2026-03-24,3.850674599195606e-05,True,15,-0.36481555519515896,0.1,0.553,,1,0.1,False,0.269589682392667,INT,True,82.95,True
U7519,ACCT-012,Product,2026-03-24 05:00:00+00:00,Storage,S3-STANDARD,3162.0,,global,NORMAL_OPERATIONS,T-XXX,2026-03-24,4.4035562685918646e-05,True,56,-0.36478849844359834,,0.6324000000000001,,1,,False,,T-X,False,,True
U7520,ACCT-012,Product,2026-03-24 05:00:00+00:00,Networking,LOADBALANCER,13846.0,1384.6,ap-south-1,NORMAL_OPERATIONS,T-XXX,2026-03-24,0.00019282618625845338,True,53,-0.3640603515073928,0.09999999999999999,2.7692,,1,0.09999999999999999,False,1.3499959285384693,T-X,False,415.37999999999994,True
U7521,ACCT-010,Engineering,2026-03-24 05:00:00+00:00,Storage,EBS-VOL,15350.0,1535.0,ap-south-1,NORMAL_OPERATIONS,T-XXX,2026-03-24,0.0002137716278396114,True,11,-0.36395784935538483,0.1,3.0700000000000003,,1,0.1,False,1.4966371156337934,T-X,False,460.5,True
U7522,ACCT-010,Engineering,2026-03-13 09:00:00+00:00,Networking,LOADBALANCER,1094580.0,1824.3,ap-south-1,NORMAL_OPERATIONS,INTERNAL,2026-03-13,0.015243657876265918,True,12,-0.29040505845674414,0.0016666666666666666,218.916,1581.3000000000004,1,0.0016666666666666666,False,1.7787068990558497,INT,False,547.29,True
U7523,ACCT-009,Data Science,2026-03-14 14:00:00+00:00,Networking,DATATRANSFER,4369.0,436.9,eu-west-1,NORMAL_OPERATIONS,T-XXX,2026-03-14,6.084483661441447e-05,True,27,-0.3647062377404909,0.09999999999999999,0.8738,1265.4000000000005,1,0.09999999999999999,False,0.4259809484172015,T-X,True,131.07,True
U7524,ACCT-010,Engineering,2026-03-15 13:00:00+00:00,Database,AURORA-DB,10126.0,1012.6,global,NORMAL_OPERATIONS,T-XXX,2026-03-15,0.0001410196419220785,True,34,-0.3643138807663487,0.1,2.0252,1091.266666666667,1,0.1,False,0.9872929923718431,T-X,False,303.78,True
U7525,ACCT-011,Marketing,2026-03-15 12:55:00+00:00,Database,AURORA-DB,57834000.0,1606.5,ap-south-1,NORMAL_OPERATIONS,INTERNAL,2026-03-15,0.8054246465456734,False,44,3.576558142130854,2.777777777777778e-05,11566.800000000001,1018.6666666666673,1,2.777777777777778e-05,False,1.5663501799776476,INT,False,481.95,True
U7526,ACCT-013,UNASSIGNED,2026-03-15 13:00:00+00:00,Networking,VPN-GATEWAY,1160640.0,1934.4,us-east-1,SLA_BREACH_ZONE,INTERNAL,2026-03-15,0.016163641832948963,True,56,-0.2859028695194794,0.0016666666666666668,232.12800000000001,1517.833333333334,1,0.0016666666666666668,False,1.8860552680664562,INT,True,580.32,True
U7527,ACCT-010,Engineering,2026-03-23 12:00:00+00:00,Networking,VPN-GATEWAY,218100.0,363.5,ap-south-1,NORMAL_OPERATIONS,INTERNAL,2026-03-23,0.0030373675590761725,True,54,-0.3501398232120239,0.0016666666666666668,43.620000000000005,1301.4666666666672,1,0.0016666666666666668,False,0.3544153690767973,INT,True,109.05,True
U7528,ACCT-010,Engineering,2026-03-23 12:00:00+00:00,Database,RDS-MULTIAZ,18991.0,1899.1,us-east-1,NORMAL_OPERATIONS,T-XXX,2026-03-23,0.00026447797943335896,True,40,-0.36370970418553045,0.09999999999999999,3.7982,1399.0000000000007,1,0.09999999999999999,False,1.8516374894463432,T-X,True,569.7299999999999,True
U7529,ACCT-009,Data Science,2026-03-18 20:00:00+00:00,Saas,EMAIL-API,2018.0,,us-east-1,NORMAL_OPERATIONS,T-XXX,2026-03-18,2.8103657653442072e-05,True,28,-0.3648664655060299,,0.4036,,1,,False,,T-X,True,,True
U7530,ACCT-012,Product,2026-03-26 08:00:00+00:00,Compute,COMPUTE-V2,9263.0,926.3,eu-west-1,NORMAL_OPERATIONS,T-XXX,2026-03-26,0.00012900108069565606,True,45,-0.36437269682830536,0.09999999999999999,1.8526,,1,0.09999999999999999,False,0.9031498112127575,T-X,False,277.89,True
U7531,ACCT-009,Data Science,2026-03-25 10:00:00+00:00,Database,NOSQL-TBL,12361.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL,2026-03-25,0.00017214534799514245,True,16,-0.3641615587518954,,2.4722,,1,,False,,INT,False,,True
U7532,ACCT-011,Marketing,2026-03-15 17:00:00+00:00,Storage,COLD-ARCHIVE,8569.0,,global,NORMAL_OPERATIONS,INTERNAL,2026-03-15,0.00011933609634903128,True,28,-0.3644199950287665,,1.7138,,1,,False,,INT,True,,True
U7533,ACCT-009,Data Science,2026-03-18 15:00:00+00:00,Storage,COLD-ARCHIVE,6512.0,651.2,us-east-1,NORMAL_OPERATIONS,INTERNAL,2026-03-18,9.068930556948204e-05,True,38,-0.36456018580448485,0.1,1.3024,,1,0.1,False,0.6349251398701801,INT,True,195.36,True
U7534,ACCT-009,Data Science,2026-03-12 11:00:00+00:00,Database,AURORA-DB,591.0,,us-east-1,NORMAL_OPERATIONS,T-XXX,2026-03-12,8.230555834085363e-06,True,35,-0.3649637198749896,,0.1182,,1,,False,,T-X,True,,True
U7535,ACCT-009,Data Science,2026-03-14 07:55:00+00:00,Database,RDS-MULTIAZ,101220.0,168.7,ap-south-1,NORMAL_OPERATIONS,INTERNAL,2026-03-14,0.0014096393596042648,True,38,-0.35810554896115354,0.0016666666666666666,20.244,,1,0.0016666666666666666,False,0.1644838315357791,INT,False,50.60999999999999,True
U7536,ACCT-012,Product,2026-03-23 11:00:00+00:00,Database,RDS-MULTIAZ,58460400.0,1623.9,global,NORMAL_OPERATIONS,T-XXX,2026-03-23,0.814148200140379,False,13,3.619249197993746,2.777777777777778e-05,11692.08,,1,2.777777777777778e-05,False,1.5833153173144738,T-X,False,487.17,True
U7538,ACCT-012,Product,2026-03-20 08:00:00+00:00,Compute,VM-STD-4,2332.0,233.2,eu-west-1,NORMAL_OPERATIONS,T-XXX,2026-03-20,3.247657564312533e-05,True,55,-0.3648450654556772,0.09999999999999999,0.46640000000000004,675.2666666666672,1,0.09999999999999999,False,0.22737184062918606,T-X,True,69.96,True
U7539,ACCT-012,Product,2026-03-22 00:55:00+00:00,Saas,EMAIL-API,1183380.0,1972.3,ap-south-1,NORMAL_OPERATIONS,INTERNAL,2026-03-22,0.01648033022494067,True,15,-0.28435306969457175,0.0016666666666666666,236.67600000000002,1276.4666666666672,1,0.0016666666666666666,False,1.9230080672081633,INT,False,591.6899999999999,True
U7540,ACCT-010,Engineering,2026-03-23 09:00:00+00:00,Networking,DATATRANSFER,10422.0,1042.2,global,NORMAL_OPERATIONS,INTERNAL,2026-03-23,0.0001451418830843277,True,33,-0.3642937074704748,0.1,2.0844,1082.5666666666673,1,0.1,False,1.0161532260023058,INT,True,312.66,True
U7541,ACCT-013,UNASSIGNED,2026-03-11 03:00:00+00:00,Storage,EBS-VOL,274.0,27.4,ap-south-1,NORMAL_OPERATIONS,INTERNAL,2026-03-11,3.815858373163096e-06,True,10,-0.36498532438442216,0.09999999999999999,0.0548,1013.9666666666673,1,0.09999999999999999,False,0.02671521626603644,INT,True,8.219999999999999,True
U7542,ACCT-010,Engineering,2026-03-11 03:00:00+00:00,Database,AURORA-DB,16257.0,1625.7,us-east-1,NORMAL_OPERATIONS,T-XXX,2026-03-11,0.00022640295464420603,True,17,-0.3638960345602577,0.1,3.2514000000000003,898.433333333334,1,0.1,False,1.5850703315217316,T-X,False,487.71,True
U7543,ACCT-009,Data Science,2026-03-27 05:00:00+00:00,Saas,MONITORING-APP,15941.0,1594.1,us-east-1,NORMAL_OPERATIONS,T-XXX,2026-03-27,0.00022200218367369676,True,21,-0.36391757091666366,0.09999999999999999,3.1882,1082.4000000000005,1,0.09999999999999999,False,1.5542600821054267,T-X,True,478.22999999999996,True
U7544,ACCT-013,UNASSIGNED,2026-03-27 05:00:00+00:00,Networking,DATATRANSFER,12857.0,1285.7,us-east-1,NORMAL_OPERATIONS,INTERNAL,2026-03-27,0.00017905288723999243,True,27,-0.36412775485070126,0.1,2.5714,1501.833333333334,1,0.1,False,1.2535676479285787,INT,True,385.71,True
U7545,ACCT-009,Data Science,2026-03-27 05:00:00+00:00,Database,NOSQL-TBL,426.0,42.6,us-east-1,NORMAL_OPERATIONS,INTERNAL,2026-03-27,5.932684915939704e-06,True,31,-0.36497496512437877,0.1,0.0852,974.133333333334,1,0.1,False,0.04153533623843622,INT,True,12.78,True
U7546,ACCT-013,UNASSIGNED,2026-03-14 19:00:00+00:00,Saas,MONITORING-APP,11105.0,1110.5,eu-west-1,NORMAL_OPERATIONS,T-XXX,2026-03-14,0.00015465367603640943,True,52,-0.3642471589533063,0.1,2.221,812.9333333333338,1,0.1,False,1.0827462650888127,T-X,False,333.15,True
U7547,ACCT-013,UNASSIGNED,2026-03-25 02:00:00+00:00,Compute,COMPUTE-V2,658620.0,,global,NORMAL_OPERATIONS,T-XXX,2026-03-25,0.009172265115812695,True,31,-0.32011705193373363,,131.72400000000002,,1,,False,,T-X,False,,True
